,Unnamed: 0,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
4716,4716,prop-4,305,3,1,0,8,18,3,0,8,3,1.4,79,0.0,0,0.0,0.666666667,0,0,23.66666667,2,1.0,0
4717,4717,prop-4,305,1,1,0,1,5,0,0,1,0,2.0,16,0.0,0,0.0,0.0,0,0,12.0,0,0.0,0
4718,4718,prop-4,305,4,6,0,3,9,6,1,2,2,1.111111111,32,0.0,0,0.962264151,1.0,5,8,6.25,1,0.5,0
4719,4719,prop-4,305,2,2,0,9,5,1,0,9,2,2.0,16,0.0,0,0.970588235,0.6,0,0,7.0,2,1.0,0
4720,4720,prop-4,305,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
4721,4721,prop-4,305,4,6,0,11,20,4,0,11,3,1.0,77,0.0,0,0.962264151,0.5555555560000001,4,8,17.5,1,0.5,0
4722,4722,prop-4,305,5,2,2,16,34,0,2,14,4,0.625,245,0.5,0,0.916666667,0.392857143,0,0,47.6,8,2.8,0
4723,4723,prop-4,305,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
4724,4724,prop-4,305,5,6,0,8,14,8,0,8,1,1.0,50,0.0,0,0.875,0.5,3,3,8.4,1,0.6,0
4725,4725,prop-4,305,7,6,1,18,47,15,2,16,4,0.944444444,270,0.0,0,0.918032787,0.5,5,12,37.14285714,1,0.7143,0
4726,4726,prop-4,305,5,5,2,18,27,0,2,16,2,0.75,382,0.4,0,0.936170213,0.36,2,3,73.4,1,0.6,0
4727,4727,prop-4,305,0,1,0,1,0,0,1,0,0,2.0,9,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4728,4728,prop-4,305,2,3,0,23,19,1,0,23,2,1.0,116,0.0,0,0.857142857,0.625,1,1,56.5,1,0.5,0
4729,4729,prop-4,305,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
4730,4730,prop-4,305,2,3,0,5,4,1,0,5,2,2.0,11,0.0,0,0.857142857,0.625,1,1,4.5,1,0.5,0
4731,4731,prop-4,305,2,3,0,7,7,1,0,7,2,2.0,24,0.0,0,0.857142857,0.625,1,1,11.0,2,1.0,0
4732,4732,prop-4,305,2,3,0,11,6,1,0,11,2,2.0,22,0.0,0,0.9,0.625,1,1,10.0,1,0.5,0
4733,4733,prop-4,305,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
4734,4734,prop-4,305,5,5,0,22,32,8,2,20,3,1.0,120,0.0,0,0.942307692,0.5,4,11,22.4,1,0.6,0
4735,4735,prop-4,305,2,3,0,21,24,1,0,21,2,1.0,121,0.0,0,0.857142857,0.625,1,1,59.0,1,0.5,0
4736,4736,prop-4,305,2,3,0,22,17,1,0,22,2,2.0,135,0.0,0,0.857142857,0.625,1,1,66.5,1,0.5,0
4737,4737,prop-4,305,3,6,6,17,17,3,6,11,1,1.0,78,0.0,0,0.982758621,0.5,1,1,24.33333333,3,1.0,0
4738,4738,prop-4,305,2,4,0,17,11,1,0,17,2,2.0,44,0.0,0,0.933333333,0.6,1,1,21.0,1,0.5,0
4739,4739,prop-4,305,2,3,0,16,16,1,0,16,2,2.0,46,0.0,0,0.857142857,0.625,1,1,22.0,1,0.5,0
4740,4740,prop-4,305,2,6,0,17,21,1,0,17,1,1.0,189,0.0,0,0.98,1.0,1,1,92.0,1,0.5,0
4741,4741,prop-4,305,2,3,0,24,57,1,0,24,2,2.0,348,0.0,0,0.9,0.625,2,2,173.0,1,0.5,0
4742,4742,prop-4,305,2,3,0,12,12,1,0,12,2,2.0,35,0.0,0,0.857142857,0.625,1,1,16.5,1,0.5,0
4743,4743,prop-4,305,2,3,0,20,14,1,0,20,2,2.0,49,0.0,0,0.857142857,0.625,1,1,23.5,1,0.5,0
4744,4744,prop-4,305,3,1,0,19,21,1,3,16,1,0.75,93,0.5,0,0.0,0.5,0,0,29.33333333,2,0.6667,0
4745,4745,prop-4,305,5,5,0,8,12,10,0,8,1,2.0,30,0.0,0,0.8888888890000001,0.7,2,4,5.0,1,0.8,0
4746,4746,prop-4,305,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
4747,4747,prop-4,305,2,3,0,14,20,1,0,14,2,2.0,65,0.0,0,0.857142857,0.625,2,2,31.5,1,0.5,0
4748,4748,prop-4,305,5,5,0,22,36,8,0,22,3,1.0,162,0.0,0,0.942307692,0.5,4,10,30.8,1,0.6,0
4749,4749,prop-4,305,4,6,0,16,21,4,0,16,1,1.0,92,0.0,0,0.913043478,0.5555555560000001,2,2,21.25,1,0.5,0
4750,4750,prop-4,305,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
4751,4751,prop-4,305,2,3,0,11,8,1,0,11,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
4752,4752,prop-4,305,9,4,0,40,97,16,6,34,6,0.875,583,0.0,0,0.794117647,0.475,2,5,63.44444444,2,0.8889,0
4753,4753,prop-4,305,2,3,0,7,5,1,0,7,2,2.0,15,0.0,0,0.857142857,0.625,1,1,6.5,1,0.5,0
4754,4754,prop-4,305,2,3,0,17,11,1,0,17,2,1.0,51,0.0,0,0.857142857,0.625,1,1,24.0,1,0.5,0
4755,4755,prop-4,305,5,5,0,10,12,10,0,10,1,2.0,31,0.0,0,0.8888888890000001,0.7,2,4,5.2,1,0.8,0
4756,4756,prop-4,305,2,3,0,17,27,1,0,17,2,2.0,193,0.0,0,0.857142857,0.625,1,1,95.5,1,0.5,0
4757,4757,prop-4,305,2,3,0,16,15,1,0,16,2,2.0,54,0.0,0,0.857142857,0.625,1,1,26.0,1,0.5,0
4758,4758,prop-4,305,2,3,0,12,13,1,0,12,2,2.0,46,0.0,0,0.857142857,0.625,1,1,22.0,1,0.5,0
4759,4759,prop-4,305,2,3,0,12,9,1,0,12,2,2.0,21,0.0,0,0.857142857,0.625,1,1,9.5,1,0.5,0
4760,4760,prop-4,305,2,4,0,17,33,1,0,17,2,1.5,359,0.5,0,0.987804878,0.571428571,0,0,177.5,15,7.5,0
4761,4761,prop-4,305,2,3,0,23,26,1,0,23,2,1.0,99,0.0,0,0.857142857,0.625,1,1,48.0,1,0.5,0
4762,4762,prop-4,305,2,3,0,13,14,1,0,13,2,2.0,62,0.0,0,0.857142857,0.625,1,1,30.0,1,0.5,0
4763,4763,prop-4,305,12,3,0,50,89,0,0,50,2,0.7818181820000001,738,0.2,0,0.411764706,0.3,0,0,60.08333333,15,6.0,0
4764,4764,prop-4,305,5,5,0,8,12,10,0,8,1,2.0,38,0.0,0,0.8888888890000001,0.7,2,4,6.6,1,0.8,0
4765,4765,prop-4,305,2,3,0,15,10,1,0,15,2,2.0,33,0.0,0,0.857142857,0.625,1,1,15.5,1,0.5,0
4766,4766,prop-4,305,2,3,0,14,9,1,0,14,2,2.0,27,0.0,0,0.857142857,0.625,1,1,12.5,1,0.5,0
4767,4767,prop-4,305,5,4,0,38,117,8,0,38,3,1.0,815,0.0,0,0.9,0.45,3,3,161.4,6,1.6,1
4768,4768,prop-4,305,2,3,0,8,10,1,0,8,2,2.0,36,0.0,0,0.857142857,0.625,1,1,17.0,1,0.5,0
4769,4769,prop-4,305,0,1,0,0,0,0,0,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4770,4770,prop-4,305,3,7,0,7,17,1,0,7,2,1.0,55,0.666666667,0,0.983050847,0.666666667,0,0,16.33333333,2,0.6667,0
4771,4771,prop-4,305,5,5,0,16,27,8,0,16,3,1.0,110,0.0,0,0.942307692,0.5,4,10,20.4,1,0.6,0
4772,4772,prop-4,305,2,3,0,6,5,1,0,6,2,2.0,14,0.0,0,0.857142857,0.625,1,1,6.0,1,0.5,0
4773,4773,prop-4,305,2,2,0,9,7,1,0,9,2,2.0,25,0.0,0,0.8,0.666666667,1,1,11.5,1,0.5,0
4774,4774,prop-4,305,3,2,0,26,29,3,1,25,3,2.0,106,0.0,0,0.666666667,0.7777777779999999,1,1,34.33333333,1,0.6667,0
4775,4775,prop-4,305,6,6,0,17,22,3,0,17,1,0.8666666670000001,82,0.0,0,0.84,0.7333333329999999,2,3,12.16666667,1,0.6667,0
4776,4776,prop-4,305,5,7,0,11,18,8,0,11,1,1.0,70,0.0,0,0.892857143,0.666666667,2,2,12.4,1,0.6,0
4777,4777,prop-4,305,3,3,1,30,15,3,1,29,2,1.0,213,0.0,0,0.75,0.5,1,1,69.66666667,1,0.6667,0
4778,4778,prop-4,305,3,4,0,14,12,3,0,14,1,2.0,40,0.0,0,0.846153846,0.533333333,1,1,12.33333333,1,0.6667,0
4779,4779,prop-4,305,2,2,0,12,10,1,0,12,2,2.0,42,0.0,0,0.8,0.666666667,1,1,20.0,1,0.5,0
4780,4780,prop-4,305,2,3,0,26,39,1,0,26,2,1.0,265,0.0,0,0.857142857,0.625,1,1,131.0,1,0.5,0
4781,4781,prop-4,305,3,6,0,26,37,3,0,26,2,1.0,321,0.0,0,0.966101695,0.444444444,1,1,103.0,13,5.0,0
4782,4782,prop-4,305,2,3,0,18,18,1,0,18,2,1.0,83,0.0,0,0.857142857,0.625,1,1,40.0,1,0.5,0
4783,4783,prop-4,305,4,3,1,26,28,6,1,25,2,2.0,114,0.0,0,0.666666667,0.4,1,1,27.5,1,0.75,1
4784,4784,prop-4,305,4,6,0,8,13,4,0,8,1,1.0,52,0.0,0,0.913043478,0.5555555560000001,2,2,11.25,1,0.5,0
4785,4785,prop-4,305,4,5,0,11,25,4,0,11,3,1.0,124,0.0,0,0.960784314,0.5555555560000001,4,9,29.25,1,0.5,0
4786,4786,prop-4,305,13,5,0,9,39,78,2,7,2,1.027777778,124,0.0,0,0.8,0.770833333,3,11,8.307692308,1,0.8462,1
4787,4787,prop-4,305,2,3,0,11,10,1,0,11,2,2.0,35,0.0,0,0.857142857,0.625,1,1,16.5,1,0.5,0
4788,4788,prop-4,305,6,4,0,28,91,9,4,24,4,0.933333333,320,0.0,0,0.870967742,0.55,3,5,51.83333333,2,0.8333,0
4789,4789,prop-4,305,1,6,0,1,2,0,0,1,1,2.0,8,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
4790,4790,prop-4,305,2,3,0,15,13,1,0,15,2,2.0,52,0.0,0,0.857142857,0.625,1,1,25.0,1,0.5,0
4791,4791,prop-4,305,4,6,0,22,34,4,0,22,1,1.0,128,0.0,0,0.916666667,0.5555555560000001,2,2,30.25,1,0.5,0
4792,4792,prop-4,305,2,3,0,5,5,1,0,5,2,2.0,15,0.0,0,0.857142857,0.666666667,1,1,6.5,1,0.5,0
4793,4793,prop-4,305,2,4,0,26,20,1,0,26,2,2.0,83,0.0,0,0.933333333,0.6,1,1,40.5,1,0.5,0
4794,4794,prop-4,305,2,3,0,17,13,1,0,17,2,2.0,53,0.0,0,0.857142857,0.625,1,1,25.5,1,0.5,0
4795,4795,prop-4,305,5,6,0,8,14,8,0,8,1,1.0,45,0.0,0,0.88,0.5,3,3,7.4,1,0.6,0
4796,4796,prop-4,305,3,3,0,8,14,1,0,8,2,0.75,46,0.5,0,0.947368421,0.666666667,0,0,13.66666667,2,0.6667,0
4797,4797,prop-4,305,5,5,0,12,17,10,0,12,1,2.0,71,0.0,0,0.8888888890000001,0.7,2,4,13.2,6,1.8,0
4798,4798,prop-4,305,2,3,0,9,7,1,0,9,2,2.0,25,0.0,0,0.857142857,0.625,1,1,11.5,1,0.5,0
4799,4799,prop-4,305,5,5,0,10,12,10,0,10,1,2.0,33,0.0,0,0.8888888890000001,0.7,2,4,5.6,2,1.0,0
4800,4800,prop-4,305,6,6,0,17,22,3,0,17,1,0.8666666670000001,82,0.0,0,0.84,0.7333333329999999,2,3,12.16666667,1,0.6667,0
4801,4801,prop-4,305,2,3,0,10,7,1,0,10,2,2.0,25,0.0,0,0.857142857,0.625,1,1,11.5,1,0.5,0
4802,4802,prop-4,305,6,5,0,17,53,9,1,16,4,0.933333333,192,0.0,0,0.924528302,0.5,4,7,30.5,1,0.6667,0
4803,4803,prop-4,305,2,3,0,24,23,1,0,24,2,1.0,84,0.0,0,0.857142857,0.625,1,1,40.5,1,0.5,0
4804,4804,prop-4,305,2,3,0,13,17,1,0,13,2,2.0,58,0.0,0,0.857142857,0.625,1,1,28.0,1,0.5,0
4805,4805,prop-4,305,5,3,3,12,85,2,3,9,3,0.75,288,0.333333333,0,0.8888888890000001,0.5,1,2,56.0,2,1.0,0
4806,4806,prop-4,305,2,3,0,15,11,1,0,15,2,2.0,41,0.0,0,0.857142857,0.625,1,1,19.5,1,0.5,0
4807,4807,prop-4,305,0,1,0,4,0,0,4,0,0,2.0,169,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4808,4808,prop-4,305,2,3,0,13,14,1,0,13,2,1.0,56,0.0,0,0.857142857,0.625,1,1,26.5,1,0.5,0
4809,4809,prop-4,305,2,3,0,6,4,1,0,6,2,2.0,10,0.0,0,0.833333333,0.666666667,2,2,4.0,1,0.5,0
4810,4810,prop-4,305,3,7,0,5,6,3,0,5,1,1.5,16,0.0,0,0.939393939,0.666666667,1,2,4.0,1,0.6667,0
4811,4811,prop-4,305,2,3,0,10,8,1,0,10,2,2.0,40,0.0,0,0.857142857,0.625,1,1,19.0,1,0.5,0
4812,4812,prop-4,305,9,5,0,26,62,34,0,26,1,0.96875,333,0.0,0,0.740740741,0.321428571,2,6,35.55555556,2,0.8889,0
4813,4813,prop-4,305,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
4814,4814,prop-4,305,2,3,0,28,34,1,0,28,2,2.0,154,0.0,0,0.857142857,0.625,1,1,76.0,1,0.5,0
4815,4815,prop-4,305,2,3,0,15,18,1,0,15,2,2.0,148,0.0,0,0.857142857,0.625,1,1,73.0,1,0.5,0
4816,4816,prop-4,305,7,6,1,21,48,15,2,19,4,0.944444444,276,0.0,0,0.918032787,0.5,5,12,38.0,1,0.7143,0
4817,4817,prop-4,305,2,3,0,13,15,1,0,13,2,2.0,119,0.0,0,0.857142857,0.625,1,1,58.5,1,0.5,0
4818,4818,prop-4,305,7,4,0,30,71,19,2,29,5,1.0,352,0.0,0,0.838709677,0.533333333,2,2,48.85714286,1,0.7143,0
4819,4819,prop-4,305,2,2,3,10,13,1,4,6,2,1.0,54,0.0,0,0.8,0.5,0,0,25.5,4,2.0,0
4820,4820,prop-4,305,2,3,0,22,24,1,0,22,2,1.0,107,0.0,0,0.857142857,0.625,1,1,52.0,1,0.5,0
4821,4821,prop-4,305,5,1,0,28,44,8,3,25,3,0.875,530,0.5,0,0.0,0.4166666670000001,0,0,104.6,5,1.4,0
4822,4822,prop-4,305,2,7,0,5,5,1,0,5,1,2.0,12,0.0,0,0.96875,0.75,1,1,5.0,1,0.5,0
4823,4823,prop-4,305,2,1,0,3,6,1,1,2,2,2.0,29,0.0,0,0.0,0.75,0,0,13.5,2,1.0,0
4824,4824,prop-4,305,2,3,0,18,18,1,0,18,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,1,0.5,0
4825,4825,prop-4,305,2,3,0,12,16,1,0,12,2,2.0,76,0.0,0,0.857142857,0.625,1,1,37.0,1,0.5,1
4826,4826,prop-4,305,2,3,0,16,17,1,0,16,2,2.0,60,0.0,0,0.857142857,0.625,1,1,29.0,1,0.5,0
4827,4827,prop-4,305,6,1,0,29,43,13,7,22,3,0.9,407,0.5,0,0.0,0.3,0,0,66.5,15,3.1667,0
4828,4828,prop-4,305,6,5,0,16,42,9,1,15,4,0.933333333,312,0.0,0,0.924528302,0.55,4,9,50.5,1,0.6667,0
4829,4829,prop-4,305,4,6,0,8,13,4,0,8,1,1.0,42,0.0,0,0.913043478,0.5555555560000001,2,2,8.75,1,0.5,0
4830,4830,prop-4,305,4,5,7,19,17,6,7,12,2,1.0,77,0.0,0,0.909090909,0.7777777779999999,1,1,17.75,5,1.5,0
4831,4831,prop-4,305,3,5,0,18,29,3,0,18,1,1.071428571,428,0.14285714300000002,0,0.957446809,0.666666667,1,2,139.33333330000002,1,0.6667,1
4832,4832,prop-4,305,4,4,0,14,56,4,1,13,3,1.0,329,0.0,0,0.939393939,0.5,3,4,80.5,1,0.5,0
4833,4833,prop-4,305,2,3,0,9,14,1,0,9,2,2.0,51,0.0,0,0.857142857,0.625,1,1,24.5,3,1.5,0
4834,4834,prop-4,305,14,4,105,123,124,33,105,18,10,0.794871795,652,0.333333333,0,0.7551020409999999,0.28571428600000004,2,3,45.35714286,2,1.0714,0
4835,4835,prop-4,305,3,3,17,23,8,3,17,6,0,1.5,32,1.0,0,0.977272727,0.466666667,0,0,9.333333332999999,2,0.6667,0
4836,4836,prop-4,305,6,4,0,15,48,3,1,14,5,0.8666666670000001,216,0.0,0,0.870967742,0.52,3,3,34.5,1,0.6667,0
4837,4837,prop-4,305,2,3,0,15,15,1,0,15,2,2.0,55,0.0,0,0.857142857,0.625,1,1,26.5,1,0.5,0
4838,4838,prop-4,305,1,6,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
4839,4839,prop-4,305,9,2,0,33,52,36,1,33,2,1.0,338,0.5,0,0.825,0.25,0,0,36.33333333,4,1.1111,0
4840,4840,prop-4,305,5,6,0,14,23,4,2,12,4,0.916666667,107,0.0,0,0.946428571,0.666666667,5,12,19.8,1,0.6,0
4841,4841,prop-4,305,2,7,0,9,9,1,0,9,1,2.0,38,0.0,0,0.96875,0.75,1,1,17.5,5,2.5,0
4842,4842,prop-4,305,5,6,0,16,20,8,0,16,1,1.0,75,0.0,0,0.875,0.666666667,2,3,13.4,1,0.6,0
4843,4843,prop-4,305,2,3,0,9,9,1,0,9,2,2.0,38,0.0,0,0.857142857,0.625,1,1,18.0,1,0.5,0
4844,4844,prop-4,305,2,3,0,13,17,1,0,13,2,2.0,57,0.0,0,0.857142857,0.625,1,1,27.5,1,0.5,0
4845,4845,prop-4,305,7,1,0,18,32,19,6,12,5,0.916666667,440,0.5,0,0.0,0.375,0,0,61.57142857,18,9.5714,0
4846,4846,prop-4,305,6,1,0,42,25,15,38,4,4,1.2,134,1.0,0,0.0,0.4166666670000001,0,0,21.0,4,1.8333,1
4847,4847,prop-4,305,2,3,0,14,18,1,0,14,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
4848,4848,prop-4,305,6,6,0,16,23,3,0,16,1,0.8666666670000001,82,0.0,0,0.84,0.7333333329999999,2,3,12.16666667,1,0.6667,0
4849,4849,prop-4,305,4,4,0,13,22,4,0,13,2,0.8888888890000001,116,0.333333333,0,0.956521739,0.666666667,1,2,27.25,2,0.75,0
4850,4850,prop-4,305,5,5,0,4,8,10,0,4,1,2.0,19,0.0,0,0.8888888890000001,0.55,2,3,2.8,1,0.8,0
4851,4851,prop-4,305,2,3,0,13,8,1,0,13,2,2.0,38,0.0,0,0.857142857,0.625,1,1,18.0,1,0.5,0
4852,4852,prop-4,305,6,5,0,9,12,15,1,8,2,1.066666667,45,0.0,0,0.897435897,0.6,3,5,6.0,1,0.6667,0
4853,4853,prop-4,305,5,5,0,15,17,10,2,13,2,1.083333333,56,0.0,0,0.930232558,0.4375,2,2,9.6,1,0.6,0
4854,4854,prop-4,305,4,3,1,34,36,6,1,33,2,2.0,220,0.0,0,0.666666667,0.4,1,1,54.0,1,0.75,0
4855,4855,prop-4,305,15,1,0,45,142,101,1,44,11,0.952380952,2101,0.166666667,0,0.0,0.14285714300000002,0,0,138.66666669999998,21,3.7333,1
4856,4856,prop-4,305,2,3,0,20,20,1,0,20,2,1.0,101,0.0,0,0.857142857,0.625,1,1,49.0,1,0.5,0
4857,4857,prop-4,305,50,1,0,8,50,1225,5,3,50,2.0,50,0.0,0,0.0,0.166666667,0,0,0.0,1,1.0,0
4858,4858,prop-4,305,6,5,0,13,20,15,0,13,2,2.0,78,0.0,0,0.864864865,0.708333333,2,4,12.0,4,1.3333,0
4859,4859,prop-4,305,2,3,0,18,26,1,0,18,2,2.0,164,0.0,0,0.9,0.625,1,1,81.0,1,0.5,0
4860,4860,prop-4,305,2,2,0,5,3,1,4,1,0,1.0,25,0.0,0,1.0,1.0,0,0,10.0,0,0.0,1
4861,4861,prop-4,305,4,6,0,23,31,4,1,22,3,1.0,109,0.0,0,0.964285714,0.5555555560000001,5,11,25.5,1,0.5,0
4862,4862,prop-4,305,2,3,0,46,70,1,0,46,2,1.0,527,0.0,0,0.833333333,0.666666667,3,3,261.5,1,0.5,0
4863,4863,prop-4,305,2,2,0,8,7,1,0,8,2,2.0,28,0.0,0,0.8,0.666666667,1,1,13.0,1,0.5,0
4864,4864,prop-4,305,4,6,0,3,9,6,0,3,1,2.0,20,0.0,0,0.952380952,0.4375,2,3,4.0,1,0.75,0
4865,4865,prop-4,305,2,3,0,11,6,1,0,11,2,2.0,17,0.0,0,0.857142857,0.625,1,1,7.5,1,0.5,0
4866,4866,prop-4,305,0,1,0,0,0,0,0,0,0,2.0,2,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4867,4867,prop-4,305,3,6,0,4,15,1,0,4,2,0.75,47,0.5,0,0.983606557,0.666666667,0,0,14.0,2,0.6667,0
4868,4868,prop-4,305,4,1,0,10,11,4,9,1,2,0.833333333,66,0.5,0,0.0,0.333333333,1,1,15.0,9,2.75,0
4869,4869,prop-4,305,24,4,0,29,78,276,0,29,2,2.0,646,0.0,0,0.378378378,0.260416667,1,1,25.91666667,1,0.9583,0
4870,4870,prop-4,305,11,6,3,26,43,43,3,23,1,0.9,228,0.0,0,0.709677419,0.4,2,5,19.45454545,3,1.0,0
4871,4871,prop-4,305,5,5,0,13,19,4,2,11,4,0.916666667,95,0.0,0,0.942307692,0.666666667,4,8,17.4,1,0.6,0
4872,4872,prop-4,305,4,6,0,3,9,6,1,2,2,1.111111111,32,0.0,0,0.962264151,1.0,5,8,6.25,1,0.5,0
4873,4873,prop-4,305,4,5,0,4,7,6,0,4,1,2.0,16,0.0,0,0.914285714,0.625,2,3,3.0,1,0.75,0
4874,4874,prop-4,305,6,5,0,36,57,9,3,33,5,0.933333333,300,0.0,0,0.924528302,0.55,4,9,48.5,1,0.6667,0
4875,4875,prop-4,305,3,3,3,14,18,1,3,11,2,0.833333333,116,0.333333333,0,0.972972973,0.6,0,0,36.66666667,7,2.3333,0
4876,4876,prop-4,305,2,3,0,9,8,1,0,9,2,2.0,28,0.0,0,0.857142857,0.625,1,1,13.0,1,0.5,0
4877,4877,prop-4,305,5,5,0,16,28,8,1,15,3,1.0,124,0.0,0,0.942307692,0.5,4,10,23.2,1,0.6,0
4878,4878,prop-4,305,3,2,0,5,14,1,0,5,2,0.75,39,0.5,0,0.970588235,0.6,0,0,11.33333333,1,0.3333,0
4879,4879,prop-4,305,9,6,0,18,40,6,0,18,1,0.614583333,1099,0.333333333,0,0.870967742,0.388888889,3,5,119.7777778,10,1.8889,0
4880,4880,prop-4,305,18,4,0,32,55,133,9,23,6,0.941176471,596,0.0,0,0.644444444,0.435294118,3,3,31.94444444,16,2.2778,0
4881,4881,prop-4,305,4,4,0,18,47,4,0,18,3,1.0,195,0.0,0,0.931034483,0.5555555560000001,1,1,47.0,1,0.5,0
4882,4882,prop-4,305,3,3,2,9,10,3,2,7,2,0.5,37,0.0,0,0.923076923,0.666666667,1,1,11.0,2,1.0,0
4883,4883,prop-4,305,3,3,0,20,18,1,0,20,2,0.75,94,0.5,0,0.875,0.666666667,1,1,29.66666667,1,0.3333,0
4884,4884,prop-4,305,2,3,0,11,9,1,0,11,2,2.0,36,0.0,0,0.857142857,0.625,1,1,17.0,1,0.5,0
4885,4885,prop-4,305,2,3,0,16,18,1,0,16,2,2.0,68,0.0,0,0.857142857,0.625,1,1,33.0,1,0.5,0
4886,4886,prop-4,305,1,6,0,1,2,0,0,1,1,2.0,8,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0
4887,4887,prop-4,305,6,6,0,42,148,15,0,42,5,1.0,530,0.0,0,0.919354839,0.361111111,3,4,86.66666667,35,7.0,0
4888,4888,prop-4,305,0,1,0,12,0,0,12,0,0,2.0,13,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
4889,4889,prop-4,305,2,3,0,11,13,1,1,10,1,2.0,76,0.0,0,0.833333333,0.666666667,1,1,37.0,7,3.5,0
4890,4890,prop-4,305,2,3,0,20,45,1,0,20,2,1.0,148,0.0,0,0.857142857,0.625,1,1,72.5,1,0.5,0
4891,4891,prop-4,305,2,4,0,27,25,1,0,27,2,2.0,133,0.0,0,0.933333333,0.6,1,1,65.5,1,0.5,0
4892,4892,prop-4,305,3,3,2,9,10,3,2,7,2,0.5,37,0.0,0,0.923076923,0.666666667,1,1,11.0,2,1.0,0
4893,4893,prop-4,305,2,3,0,16,14,1,0,16,2,1.0,58,0.0,0,0.857142857,0.625,1,1,27.5,1,0.5,0
4894,4894,prop-4,305,2,3,0,13,13,1,0,13,2,1.0,57,0.0,0,0.857142857,0.625,1,1,27.0,1,0.5,0
4895,4895,prop-4,305,4,2,0,20,24,6,8,12,4,1.0,156,0.0,0,0.666666667,0.35,2,2,37.75,13,4.0,0
4896,4896,prop-4,305,2,3,0,20,21,1,0,20,2,1.0,87,0.0,0,0.857142857,0.625,1,1,42.0,1,0.5,0
4897,4897,prop-4,305,20,4,2,40,149,188,3,37,4,0.986842105,1260,0.0,0,0.6,0.27894736800000003,1,1,61.8,3,1.0,2
4898,4898,prop-4,305,4,5,0,11,19,4,0,11,3,1.0,77,0.0,0,0.960784314,0.5555555560000001,4,8,17.5,1,0.5,0
4899,4899,prop-4,305,2,4,0,23,27,1,0,23,2,2.0,270,0.0,0,0.933333333,0.6,1,1,134.0,1,0.5,0
4900,4900,prop-4,305,2,3,0,7,6,1,0,7,2,2.0,21,0.0,0,0.857142857,0.625,1,1,9.5,1,0.5,0
4901,4901,prop-4,305,5,5,0,16,15,10,0,16,1,2.0,51,0.0,0,0.8888888890000001,0.7,2,4,9.2,1,0.8,0
4902,4902,prop-4,305,2,3,0,13,19,1,0,13,2,1.0,77,0.0,0,0.857142857,0.625,1,1,37.0,1,0.5,0
4903,4903,prop-4,305,7,1,0,3,8,3,2,1,7,0.666666667,43,1.0,0,0.0,0.7142857140000001,0,0,4.714285714,1,0.8571,0
4904,4904,prop-4,305,2,3,0,8,10,1,0,8,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,1,0.5,0
4905,4905,prop-4,305,5,7,0,2,10,10,0,2,1,1.083333333,35,0.0,0,0.933333333,1.0,3,8,5.4,1,0.6,0
4906,4906,prop-4,305,31,1,0,70,200,461,21,49,26,1.004761905,2196,0.28571428600000004,0,0.0,0.14047619,0,0,69.61290323,8,1.7742,3
4907,4907,prop-4,305,3,6,5,14,12,3,5,9,2,1.0,46,0.0,0,0.956521739,0.666666667,1,1,13.66666667,3,1.0,0
4908,4908,prop-4,305,2,3,0,12,12,1,0,12,2,2.0,35,0.0,0,0.857142857,0.625,1,1,16.5,1,0.5,0
4909,4909,prop-4,305,2,4,0,6,9,1,0,6,1,2.0,42,1.0,0,0.967741935,0.666666667,1,1,19.5,1,0.5,0
4910,4910,prop-4,305,5,1,0,27,35,8,3,24,3,0.875,185,0.5,0,0.0,0.625,0,0,35.6,2,1.0,0
4911,4911,prop-4,305,6,4,0,15,17,15,0,15,1,2.0,57,0.0,0,0.852941176,0.404761905,1,2,8.5,3,1.1667,0
