,Unnamed: 0,Name,version,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
5932,5932,prop-3,245,2,2,0,24,37,1,0,24,2,2.0,151,0.0,0,0.8,0.666666667,1,1,74.5,1,0.5,0
5933,5933,prop-3,245,11,4,0,37,59,41,10,27,8,0.925,320,0.0,0,0.790697674,0.7,3,10,27.72727273,2,0.9091,0
5934,5934,prop-3,245,3,1,0,6,21,1,0,6,2,0.75,67,0.5,0,0.0,0.666666667,0,0,20.66666667,4,1.3333,0
5935,5935,prop-3,245,3,4,0,7,7,3,0,7,1,2.0,19,0.0,0,0.846153846,0.666666667,2,2,5.333333333,1,0.6667,0
5936,5936,prop-3,245,6,5,0,11,16,9,1,10,1,0.933333333,55,0.0,0,0.857142857,0.7333333329999999,2,3,7.666666667,2,0.8333,1
5937,5937,prop-3,245,2,3,0,28,26,1,0,28,2,2.0,133,0.0,0,0.857142857,0.625,1,1,65.5,12,6.0,0
5938,5938,prop-3,245,22,1,0,27,90,213,12,15,4,0.941798942,1093,0.8888888890000001,1,0.0,0.264069264,0,0,48.27272727,8,3.9091,0
5939,5939,prop-3,245,4,5,0,9,11,6,0,9,1,1.111111111,37,0.0,0,0.923076923,0.5555555560000001,2,2,7.5,1,0.5,0
5940,5940,prop-3,245,14,2,2,14,40,89,2,12,5,0.884615385,212,0.5,0,0.538461538,0.307692308,0,0,14.0,7,1.5,0
5941,5941,prop-3,245,4,3,0,19,33,6,0,19,1,1.166666667,158,0.25,0,0.8888888890000001,0.5555555560000001,1,2,37.5,1,0.5,0
5942,5942,prop-3,245,4,3,5,23,22,6,5,18,2,2.0,99,0.0,0,0.75,0.4166666670000001,1,1,23.75,2,1.0,0
5943,5943,prop-3,245,8,5,0,23,29,16,0,23,3,0.904761905,128,0.0,0,0.8,0.666666667,3,3,14.625,1,0.75,0
5944,5944,prop-3,245,3,3,5,24,30,3,5,19,2,1.0,309,0.0,0,0.818181818,0.583333333,2,2,101.0,1,0.6667,0
5945,5945,prop-3,245,10,1,0,9,52,3,3,6,9,0.925925926,384,0.8888888890000001,0,0.0,0.65,0,0,36.5,9,2.5,0
5946,5946,prop-3,245,6,5,0,15,23,9,0,15,2,0.933333333,83,0.0,0,0.857142857,0.44,3,4,12.33333333,1,0.6667,0
5947,5947,prop-3,245,6,5,0,15,23,13,0,15,3,1.0,91,0.0,0,0.857142857,0.36,2,3,13.66666667,3,1.0,0
5948,5948,prop-3,245,10,4,0,22,52,23,4,19,5,0.933333333,345,0.2,0,0.7142857140000001,0.472222222,2,3,33.0,2,0.9,0
5949,5949,prop-3,245,5,5,0,3,18,10,0,3,1,2.0,67,0.0,0,0.945205479,1.0,3,3,12.4,1,0.8,0
5950,5950,prop-3,245,3,3,0,28,42,3,0,28,2,1.0,184,0.0,0,0.75,0.4166666670000001,1,1,60.0,12,4.6667,0
5951,5951,prop-3,245,5,5,0,7,12,8,0,7,2,1.0,58,0.0,0,0.8888888890000001,0.5,3,3,10.0,1,0.6,0
5952,5952,prop-3,245,3,3,2,18,14,3,2,16,2,2.0,77,0.0,0,0.75,0.466666667,1,1,24.66666667,2,1.0,0
5953,5953,prop-3,245,2,3,0,17,11,1,0,17,2,2.0,50,0.0,0,0.857142857,0.6,1,1,24.0,1,0.5,0
5954,5954,prop-3,245,2,3,0,11,10,1,0,11,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,2,1.0,0
5955,5955,prop-3,245,2,3,0,20,20,1,0,20,2,2.0,166,0.0,0,0.857142857,0.6,1,1,82.0,7,3.5,0
5956,5956,prop-3,245,6,4,0,13,18,7,2,11,4,0.9,105,0.0,0,0.894736842,0.533333333,3,5,15.83333333,2,0.8333,0
5957,5957,prop-3,245,5,5,0,7,12,8,0,7,2,1.0,46,0.0,0,0.8888888890000001,0.5,3,3,7.6,1,0.6,0
5958,5958,prop-3,245,6,6,0,11,17,13,0,11,1,1.0,64,0.0,0,0.8857142859999999,0.533333333,4,7,9.166666667000001,1,0.6667,0
5959,5959,prop-3,245,5,5,0,7,12,8,0,7,2,1.0,54,0.0,0,0.8888888890000001,0.5,3,3,9.2,1,0.6,0
5960,5960,prop-3,245,5,5,0,14,19,8,0,14,2,1.0,62,0.0,0,0.8888888890000001,0.4,3,3,10.8,1,0.6,0
5961,5961,prop-3,245,4,3,0,18,29,4,0,18,2,0.666666667,140,1.0,0,0.92,0.5,3,3,33.5,1,0.5,0
5962,5962,prop-3,245,4,3,0,15,27,0,0,15,2,0.5555555560000001,209,0.333333333,0,0.9,0.466666667,0,0,50.5,5,1.5,0
5963,5963,prop-3,245,8,4,0,14,33,6,2,12,6,0.857142857,205,0.0,0,0.7692307690000001,0.666666667,2,3,24.125,2,0.875,0
5964,5964,prop-3,245,3,4,0,4,4,3,0,4,1,2.0,10,0.0,0,0.857142857,0.5555555560000001,2,2,2.333333333,1,0.6667,0
5965,5965,prop-3,245,2,3,0,7,6,1,0,7,2,2.0,20,0.0,0,0.857142857,0.625,1,1,9.0,1,0.5,0
5966,5966,prop-3,245,2,3,0,31,38,1,0,31,2,2.0,163,0.0,0,0.958333333,0.666666667,2,2,80.5,1,0.5,0
5967,5967,prop-3,245,5,5,0,12,16,8,0,12,2,1.0,48,0.0,0,0.8888888890000001,0.4,3,3,8.0,1,0.6,0
5968,5968,prop-3,245,4,4,0,16,24,4,0,16,2,0.666666667,135,1.0,0,0.857142857,0.444444444,1,1,31.75,5,1.5,0
5969,5969,prop-3,245,7,3,4,30,38,21,4,26,2,1.0,205,0.0,0,0.6,0.367346939,1,2,27.85714286,2,1.0,0
5970,5970,prop-3,245,2,3,0,12,18,1,0,12,2,1.0,77,0.0,0,0.857142857,0.625,1,1,37.0,5,2.5,0
5971,5971,prop-3,245,2,3,0,13,15,1,0,13,2,2.0,53,0.0,0,0.857142857,0.6,1,1,25.5,5,2.5,0
5972,5972,prop-3,245,5,4,0,15,37,8,0,15,4,0.95,175,0.2,0,0.925,0.75,1,1,33.0,4,1.4,0
5973,5973,prop-3,245,6,5,0,18,20,9,0,18,2,0.933333333,69,0.0,0,0.857142857,0.44,3,4,10.0,1,0.6667,0
5974,5974,prop-3,245,9,1,0,2,9,36,2,0,8,1.0175,1045,0.0,0,0.0,0.5625,0,0,109.5555556,1,0.8889,0
5975,5975,prop-3,245,2,1,0,5,10,1,0,5,0,1.0,46,0.0,0,0.0,0.5,0,0,21.5,2,1.0,0
5976,5976,prop-3,245,7,5,0,18,25,9,0,18,2,0.8888888890000001,139,0.0,0,0.8275862070000001,0.7222222220000001,2,3,18.42857143,1,0.7143,0
5977,5977,prop-3,245,2,3,0,14,17,1,0,14,2,2.0,71,0.0,0,0.857142857,0.6,1,1,34.5,11,5.5,0
5978,5978,prop-3,245,8,5,0,14,22,26,1,13,1,1.0,69,0.0,0,0.88,0.314285714,3,7,7.25,2,0.875,1
5979,5979,prop-3,245,2,3,0,10,10,1,0,10,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,1,0.5,0
5980,5980,prop-3,245,2,3,0,11,12,1,0,11,2,2.0,64,0.0,0,0.857142857,0.6,1,1,31.0,5,2.5,0
5981,5981,prop-3,245,0,1,0,0,0,0,0,0,0,2.0,4,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
5982,5982,prop-3,245,2,3,0,13,10,1,0,13,2,2.0,29,0.0,0,0.857142857,0.6,1,1,13.5,1,0.5,0
5983,5983,prop-3,245,23,1,0,54,73,247,30,24,12,0.977272727,484,0.5,0,0.0,0.24025974,0,0,19.86956522,1,0.913,1
5984,5984,prop-3,245,3,3,6,13,12,3,6,7,2,2.0,42,0.0,0,0.818181818,0.5,1,2,13.0,1,0.6667,0
5985,5985,prop-3,245,2,3,0,11,10,1,0,11,2,2.0,36,0.0,0,0.857142857,0.6,1,1,17.0,3,1.5,0
5986,5986,prop-3,245,2,3,0,9,9,1,0,9,2,2.0,28,0.0,0,0.857142857,0.6,1,1,13.0,2,1.0,0
5987,5987,prop-3,245,1,4,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
5988,5988,prop-3,245,2,4,0,12,10,1,0,12,2,2.0,38,0.0,0,0.923076923,0.625,1,1,18.0,1,0.5,0
5989,5989,prop-3,245,7,4,0,13,23,7,1,12,5,0.875,143,0.0,0,0.871794872,0.611111111,3,5,18.85714286,2,0.8571,0
5990,5990,prop-3,245,2,3,0,11,10,1,0,11,2,2.0,28,0.0,0,0.857142857,0.6,1,1,13.0,2,1.0,0
5991,5991,prop-3,245,5,4,0,15,41,8,0,15,4,0.964285714,219,0.14285714300000002,0,0.925,0.75,1,1,41.4,4,1.8,0
5992,5992,prop-3,245,2,4,0,16,15,1,0,16,2,2.0,66,0.0,0,0.8888888890000001,0.666666667,2,2,32.0,1,0.5,0
5993,5993,prop-3,245,6,5,0,15,23,13,0,15,3,1.0,91,0.0,0,0.857142857,0.36,2,3,13.66666667,3,1.0,0
5994,5994,prop-3,245,4,1,0,2,6,2,1,1,2,0.666666667,30,1.0,0,0.0,0.333333333,0,0,6.0,2,1.0,1
5995,5995,prop-3,245,3,3,0,8,22,1,0,8,1,0.75,129,0.5,0,0.962962963,0.75,1,2,41.33333333,7,2.3333,0
5996,5996,prop-3,245,8,3,1,25,28,20,9,16,6,0.928571429,141,0.25,0,0.7692307690000001,0.392857143,2,2,16.125,2,1.0,0
5997,5997,prop-3,245,8,1,0,20,29,26,3,17,5,0.928571429,156,0.5,0,0.0,0.5,0,0,18.25,2,0.875,0
5998,5998,prop-3,245,1,1,0,0,2,0,0,0,1,2.0,4,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
5999,5999,prop-3,245,6,5,2,31,66,9,2,29,3,0.9,384,0.0,0,0.75,0.514285714,2,2,62.0,10,4.1667,0
6000,6000,prop-3,245,5,5,0,14,22,8,0,14,2,1.0,71,0.0,0,0.8888888890000001,0.4,3,3,12.6,3,1.0,0
6001,6001,prop-3,245,5,5,0,12,15,10,0,12,1,1.083333333,58,0.0,0,0.8888888890000001,0.666666667,2,3,10.0,1,0.6,0
6002,6002,prop-3,245,2,3,0,26,24,1,0,26,2,2.0,111,0.0,0,0.857142857,0.625,1,1,54.5,7,3.5,0
6003,6003,prop-3,256,5,2,0,27,27,10,0,27,2,2.0,316,0.0,0,0.5,0.8,1,1,62.2,7,3.6,1
6004,6004,prop-3,256,2,4,0,30,35,1,0,30,2,2.0,228,0.0,0,0.923076923,0.625,1,2,113.0,1,0.5,0
6005,6005,prop-3,256,3,3,0,21,29,3,0,21,2,2.0,119,0.0,0,0.75,0.444444444,1,1,38.66666667,6,3.0,2
6006,6006,prop-3,256,2,3,0,12,11,1,0,12,2,2.0,34,0.0,0,0.857142857,0.625,1,1,16.0,2,1.0,0
6007,6007,prop-3,256,3,3,0,8,22,1,0,8,1,0.75,129,0.5,0,0.962962963,0.75,1,2,41.33333333,7,2.3333,1
6008,6008,prop-3,256,2,3,0,13,10,1,0,13,2,2.0,29,0.0,0,0.857142857,0.6,1,1,13.5,1,0.5,0
6009,6009,prop-3,256,2,4,0,15,14,1,0,15,2,2.0,55,0.0,0,0.8888888890000001,0.666666667,2,2,26.5,1,0.5,0
6010,6010,prop-3,256,2,3,0,15,20,1,0,15,2,2.0,65,0.0,0,0.857142857,0.625,1,1,31.5,8,4.0,1
6011,6011,prop-3,256,4,3,0,16,38,2,0,16,1,0.933333333,346,0.2,0,0.928571429,0.666666667,2,3,84.25,14,5.0,1
6012,6012,prop-3,256,5,5,0,12,16,8,0,12,2,1.0,48,0.0,0,0.8888888890000001,0.4,3,3,8.0,1,0.6,0
6013,6013,prop-3,256,1,6,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
6014,6014,prop-3,256,2,3,0,26,21,1,0,26,2,2.0,81,0.0,0,0.857142857,0.6,1,1,39.5,3,1.5,1
6015,6015,prop-3,256,6,5,0,22,23,9,0,22,2,0.933333333,78,0.0,0,0.857142857,0.666666667,2,3,11.5,1,0.6667,0
6016,6016,prop-3,256,6,1,0,14,38,7,0,14,3,0.828571429,165,0.571428571,4,0.0,0.4,0,0,25.33333333,3,1.1667,0
6017,6017,prop-3,256,2,2,0,12,14,1,0,12,2,2.0,46,0.0,0,0.8,0.666666667,1,1,22.0,1,0.5,1
6018,6018,prop-3,256,2,3,0,3,5,1,0,3,2,2.0,14,0.0,0,0.857142857,0.666666667,1,1,6.0,1,0.5,0
6019,6019,prop-3,256,3,4,0,4,5,3,0,4,1,2.0,12,0.0,0,0.8666666670000001,0.666666667,2,2,3.0,1,0.6667,0
6020,6020,prop-3,256,3,3,0,24,45,1,0,24,2,0.75,210,0.0,0,0.857142857,0.625,1,1,68.33333333,5,1.6667,1
6021,6021,prop-3,256,2,2,0,6,8,1,0,6,2,2.0,32,0.0,0,0.8,0.666666667,1,1,15.0,4,2.0,1
6022,6022,prop-3,256,2,3,0,21,15,1,0,21,2,2.0,81,0.0,0,0.857142857,0.6,1,1,39.5,9,4.5,1
6023,6023,prop-3,256,8,5,0,19,26,16,0,19,2,0.904761905,118,0.0,0,0.8125,0.428571429,3,6,13.375,4,1.125,1
6024,6024,prop-3,256,6,3,0,14,28,15,0,14,2,0.8,184,0.0,0,0.545454545,0.6333333329999999,1,1,29.33333333,4,2.3333,1
6025,6025,prop-3,256,6,5,0,11,16,9,1,10,1,0.933333333,55,0.0,0,0.857142857,0.7333333329999999,2,3,7.666666667,2,0.8333,0
6026,6026,prop-3,256,2,3,0,12,9,1,0,12,2,2.0,73,0.0,0,0.857142857,0.625,1,1,35.5,8,4.0,1
6027,6027,prop-3,256,3,4,0,31,39,3,0,31,2,1.0,194,0.0,0,0.923076923,0.625,2,2,63.0,1,0.3333,1
6028,6028,prop-3,256,4,4,0,8,13,6,0,8,1,2.0,41,0.0,0,0.8125,0.4,2,3,9.25,1,0.75,1
6029,6029,prop-3,256,9,4,0,16,29,22,1,15,6,0.90625,170,0.0,0,0.8292682929999999,0.625,3,5,17.44444444,2,0.8889,0
6030,6030,prop-3,256,10,1,0,9,31,29,1,8,8,0.913580247,609,0.7777777779999999,0,0.0,0.4074074070000001,0,0,59.0,5,1.2,0
6031,6031,prop-3,256,3,3,0,21,28,3,0,21,2,2.0,134,0.0,0,0.75,0.444444444,1,1,43.66666667,7,3.3333,1
6032,6032,prop-3,256,2,2,0,7,8,1,0,7,2,2.0,23,0.0,0,0.8,0.666666667,1,1,10.5,1,0.5,1
6033,6033,prop-3,256,2,3,0,8,7,1,0,8,2,2.0,24,0.0,0,0.857142857,0.625,1,1,11.0,1,0.5,0
6034,6034,prop-3,256,2,3,0,5,7,1,0,5,2,2.0,16,0.0,0,0.857142857,0.625,1,1,7.0,1,0.5,0
6035,6035,prop-3,256,2,3,0,17,14,1,0,17,2,2.0,109,0.0,0,0.857142857,0.6,1,1,53.5,2,1.0,1
6036,6036,prop-3,256,2,3,0,6,6,1,0,6,2,2.0,15,0.0,0,0.857142857,0.6,1,1,6.5,1,0.5,0
6037,6037,prop-3,256,4,1,0,4,15,0,2,2,3,0.933333333,114,1.0,0,0.0,0.666666667,0,0,26.25,1,0.5,0
6038,6038,prop-3,256,2,3,0,4,6,1,0,4,1,2.0,16,0.0,0,0.8888888890000001,0.75,1,1,7.0,2,1.0,0
6039,6039,prop-3,256,2,3,0,28,35,1,0,28,2,1.0,310,0.0,0,0.857142857,0.666666667,2,2,153.0,29,14.5,1
6040,6040,prop-3,256,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
6041,6041,prop-3,256,12,3,0,50,88,46,0,50,8,0.848484848,1107,0.185185185,1,0.772727273,0.311688312,0,0,89.0,59,6.25,4
6042,6042,prop-3,256,6,6,0,24,38,13,0,24,1,1.0,181,0.0,0,0.875,0.6,3,5,28.66666667,1,0.6667,0
6043,6043,prop-3,256,4,3,0,5,17,4,0,5,3,0.8888888890000001,69,0.333333333,0,0.928571429,0.666666667,1,2,15.5,3,1.0,0
6044,6044,prop-3,256,3,1,0,3,7,3,1,2,2,1.0,36,0.0,1,0.0,0.75,0,0,10.66666667,2,0.6667,0
6045,6045,prop-3,256,1,5,0,1,2,0,0,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
6046,6046,prop-3,256,2,4,0,30,33,1,0,30,2,2.0,268,1.0,0,0.923076923,0.625,1,2,131.5,1,0.5,1
6047,6047,prop-3,256,6,3,0,11,17,13,0,11,3,0.8,238,1.0,0,0.636363636,0.3666666670000001,1,1,38.16666667,7,2.8333,1
6048,6048,prop-3,256,3,3,0,10,12,3,0,10,2,2.0,60,0.0,0,0.75,0.444444444,1,1,19.0,6,2.6667,1
6049,6049,prop-3,256,7,5,0,18,25,9,0,18,2,0.8888888890000001,139,0.0,0,0.8275862070000001,0.7222222220000001,2,3,18.42857143,1,0.7143,0
6050,6050,prop-3,256,6,4,0,15,19,15,0,15,4,1.033333333,123,0.333333333,0,0.8888888890000001,0.466666667,1,2,18.5,4,1.3333,0
6051,6051,prop-3,256,8,1,0,23,39,24,0,23,7,0.928571429,250,0.25,0,0.0,0.346938776,0,0,29.75,17,2.875,2
6052,6052,prop-3,256,15,1,0,12,65,73,2,10,7,0.828571429,358,0.8,0,0.0,0.166666667,0,0,22.53333333,6,1.4,0
6053,6053,prop-3,256,12,4,0,42,99,0,9,33,10,0.818181818,965,0.0,0,0.666666667,0.787878788,2,3,79.08333333,2,0.9167,1
6054,6054,prop-3,256,2,3,0,12,13,1,0,12,2,2.0,44,0.0,0,0.857142857,0.625,1,1,21.0,4,2.0,1
6055,6055,prop-3,256,7,4,0,20,40,7,1,19,5,0.875,235,0.0,0,0.871794872,0.611111111,3,5,32.0,2,0.8571,0
6056,6056,prop-3,256,2,3,0,13,10,1,0,13,2,2.0,29,0.0,0,0.857142857,0.6,1,1,13.5,2,1.0,0
6057,6057,prop-3,256,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
6058,6058,prop-3,256,8,5,0,8,13,28,1,7,2,1.047619048,44,0.0,0,0.88,0.342857143,3,7,4.125,1,0.75,0
6059,6059,prop-3,256,5,6,0,9,14,8,0,9,1,1.0,46,0.0,0,0.903225806,0.5,3,5,7.6,1,0.6,0
6060,6060,prop-3,256,2,3,0,9,10,1,0,9,2,2.0,35,0.0,0,0.857142857,0.6,1,1,16.5,1,0.5,0
6061,6061,prop-3,256,8,4,0,15,28,14,1,14,5,0.892857143,150,0.0,0,0.85,0.666666667,3,5,17.25,2,0.875,0
6062,6062,prop-3,256,2,3,0,18,28,1,0,18,2,2.0,104,0.0,0,0.857142857,0.666666667,1,1,51.0,1,0.5,0
6063,6063,prop-3,256,2,4,0,1,3,1,0,1,1,2.0,7,0.0,0,0.8888888890000001,1.0,1,1,2.5,1,0.5,0
6064,6064,prop-3,256,2,3,0,11,11,1,0,11,2,2.0,42,0.0,0,0.857142857,0.6,1,1,20.0,6,3.0,1
6065,6065,prop-3,256,2,2,0,13,15,1,0,13,2,2.0,55,0.0,0,0.8,0.666666667,1,1,26.5,1,0.5,1
6066,6066,prop-3,256,2,3,0,9,8,1,0,9,2,2.0,25,0.0,0,0.857142857,0.625,1,1,11.5,2,1.0,1
6067,6067,prop-3,256,2,2,0,10,16,1,0,10,2,2.0,75,0.0,0,0.8,0.666666667,1,1,36.5,1,0.5,1
6068,6068,prop-3,256,2,3,0,9,14,1,0,9,2,2.0,45,0.0,0,0.857142857,0.625,1,1,21.5,4,2.0,0
6069,6069,prop-3,256,2,2,0,4,3,1,0,4,2,2.0,7,0.0,0,0.8,0.666666667,1,1,2.5,1,0.5,0
6070,6070,prop-3,256,4,3,0,27,54,6,0,27,2,1.111111111,267,0.333333333,0,0.818181818,0.5,1,2,65.0,1,0.5,1
6071,6071,prop-3,256,3,2,0,19,36,1,0,19,2,0.833333333,144,0.333333333,0,0.8,0.75,0,0,46.0,4,1.3333,0
6072,6072,prop-3,256,2,4,0,27,26,1,0,27,2,2.0,139,0.0,0,0.923076923,0.625,1,2,68.5,1,0.5,0
6073,6073,prop-3,256,7,5,0,18,21,9,0,18,1,0.8888888890000001,85,0.0,0,0.8275862070000001,0.666666667,3,5,10.71428571,1,0.7143,1
6074,6074,prop-3,256,15,1,0,213,57,103,185,28,13,0.964285714,425,0.25,0,0.0,0.17857142899999998,0,0,27.06666667,9,3.0667,1
6075,6075,prop-3,256,2,3,0,13,14,1,0,13,2,1.0,48,0.0,0,0.958333333,0.666666667,2,2,22.5,1,0.5,1
6076,6076,prop-3,256,2,2,0,12,15,1,0,12,2,1.0,135,0.0,0,0.8,0.666666667,1,1,65.5,1,0.5,1
6077,6077,prop-3,256,9,3,1,34,51,22,9,25,7,0.90625,251,0.25,0,0.740740741,0.4375,2,3,26.44444444,2,1.0,0
6078,6078,prop-3,256,2,3,0,9,9,1,0,9,2,2.0,29,0.0,0,0.857142857,0.625,1,1,13.5,3,1.5,0
6079,6079,prop-3,256,3,3,2,16,12,3,2,14,2,2.0,69,0.0,0,0.75,0.466666667,1,1,22.0,1,0.6667,1
6080,6080,prop-3,256,4,5,0,9,14,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
6081,6081,prop-3,256,8,4,0,26,48,22,0,26,4,0.922077922,380,0.363636364,2,0.8666666670000001,0.35714285700000004,1,1,45.125,3,1.5,0
6082,6082,prop-3,256,2,3,0,8,8,1,0,8,2,2.0,24,0.0,0,0.857142857,0.6,1,1,11.0,2,1.0,0
6083,6083,prop-3,256,2,3,0,18,20,1,0,18,2,2.0,74,0.0,0,0.857142857,0.6,1,1,36.0,5,2.5,0
6084,6084,prop-3,256,2,2,0,26,26,1,0,26,2,2.0,94,0.0,0,0.8,0.666666667,1,1,46.0,1,0.5,1
6085,6085,prop-3,256,2,3,0,9,8,1,0,9,2,2.0,31,0.0,0,0.857142857,0.625,1,1,14.5,3,1.5,1
6086,6086,prop-3,256,2,3,0,18,23,1,0,18,2,1.0,100,0.0,0,0.857142857,0.6,2,2,48.5,6,3.0,1
6087,6087,prop-3,256,8,5,0,16,23,28,1,15,2,1.047619048,105,0.0,0,0.88,0.342857143,3,7,11.75,4,1.25,1
6088,6088,prop-3,256,2,3,0,8,16,1,0,8,2,2.0,47,0.0,0,0.857142857,0.625,1,1,22.5,2,1.0,0
6089,6089,prop-3,256,2,3,0,9,12,1,0,9,2,2.0,37,0.0,0,0.857142857,0.625,1,1,17.5,3,1.5,1
6090,6090,prop-3,256,8,4,0,14,33,6,2,12,6,0.857142857,205,0.0,0,0.7692307690000001,0.666666667,2,3,24.125,2,0.875,0
6091,6091,prop-3,256,2,3,0,11,7,1,0,11,2,2.0,19,0.0,0,0.857142857,0.6,1,1,8.5,2,1.0,0
6092,6092,prop-3,256,5,5,0,3,18,10,0,3,1,2.0,72,0.0,0,0.945205479,1.0,3,3,13.4,1,0.8,0
6093,6093,prop-3,256,6,5,0,21,29,3,0,21,1,0.8666666670000001,133,0.0,0,0.857142857,0.7333333329999999,2,3,20.66666667,1,0.6667,1
6094,6094,prop-3,256,2,3,0,9,7,1,0,9,2,2.0,22,0.0,0,0.857142857,0.6,1,1,10.0,1,0.5,0
6095,6095,prop-3,256,10,5,0,11,17,45,1,10,2,1.037037037,58,0.0,0,0.826086957,0.4,3,6,4.5,2,0.9,1
6096,6096,prop-3,256,2,2,0,22,17,1,0,22,2,2.0,52,0.0,0,0.8,0.666666667,1,1,25.0,1,0.5,0
6097,6097,prop-3,256,5,1,2,7,6,10,5,2,2,1.0,12,1.0,0,0.0,0.433333333,0,0,1.2,1,0.8,0
6098,6098,prop-3,256,19,5,0,24,35,171,0,24,19,1.0555555559999998,278,1.0,0,0.666666667,0.210526316,2,5,13.47368421,10,2.7895,1
6099,6099,prop-3,256,8,4,0,21,39,6,1,20,6,0.857142857,306,0.0,0,0.85,0.666666667,3,5,36.75,2,0.875,1
6100,6100,prop-3,256,2,3,0,8,7,1,0,8,2,2.0,24,0.0,0,0.857142857,0.625,1,1,11.0,1,0.5,0
6101,6101,prop-3,256,7,5,0,19,24,15,0,19,3,0.944444444,88,0.0,0,0.8275862070000001,0.4,3,4,11.14285714,1,0.7143,0
6102,6102,prop-3,256,6,5,0,21,28,9,0,21,2,0.933333333,105,0.0,0,0.857142857,0.44,3,4,16.0,1,0.6667,1
6103,6103,prop-3,256,3,5,0,11,11,3,0,11,3,2.0,33,0.0,0,0.882352941,0.5555555560000001,1,1,10.0,2,1.0,0
6104,6104,prop-3,256,5,7,0,9,15,8,0,9,1,1.0,49,0.0,0,0.918918919,0.5,4,6,8.2,1,0.6,0
6105,6105,prop-3,256,2,2,0,6,18,1,0,6,2,2.0,45,0.0,0,0.8,0.666666667,1,1,21.5,1,0.5,0
6106,6106,prop-3,256,0,1,0,3,0,0,2,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
6107,6107,prop-3,256,4,5,0,9,13,4,0,9,1,1.0,43,0.0,0,0.923076923,0.5555555560000001,2,2,9.0,1,0.5,0
6108,6108,prop-3,256,4,2,0,14,28,6,0,14,3,2.0,170,0.0,0,0.5,0.5625,1,1,41.5,8,4.25,3
6109,6109,prop-3,256,3,4,0,23,29,1,0,23,2,0.5,325,1.0,0,0.923076923,0.625,1,1,105.3333333,1,0.3333,1
6110,6110,prop-3,256,8,5,0,23,29,16,0,23,3,0.904761905,128,0.0,0,0.8,0.666666667,3,3,14.625,1,0.75,0
6111,6111,prop-3,256,5,5,0,14,19,8,0,14,2,1.0,60,0.0,0,0.8888888890000001,0.4,3,3,10.4,1,0.6,0
6112,6112,prop-3,256,1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6113,6113,prop-3,256,2,3,0,7,8,1,0,7,2,2.0,22,0.0,0,0.857142857,0.625,1,1,10.0,1,0.5,0
6114,6114,prop-3,256,8,4,0,22,39,6,2,20,6,0.857142857,306,0.0,0,0.85,0.666666667,3,5,36.75,2,0.875,1
6115,6115,prop-3,256,5,5,0,18,24,8,0,18,2,1.0,88,0.0,0,0.8888888890000001,0.4,3,3,16.0,1,0.6,0
6116,6116,prop-3,256,2,3,0,9,8,1,0,9,2,2.0,25,0.0,0,0.857142857,0.625,1,1,11.5,2,1.0,1
6117,6117,prop-3,256,7,2,0,7,19,21,0,7,2,2.0,209,0.0,0,0.4,0.5,1,1,28.85714286,12,2.4286,1
6118,6118,prop-3,256,2,3,0,9,8,1,0,9,2,2.0,23,0.0,0,0.857142857,0.666666667,1,1,10.5,1,0.5,0
6119,6119,prop-3,256,3,3,0,28,42,3,0,28,2,1.0,184,0.0,0,0.75,0.4166666670000001,1,1,60.0,12,4.6667,1
6120,6120,prop-3,256,5,5,0,3,18,10,0,3,1,2.0,67,0.0,0,0.945205479,1.0,3,3,12.4,1,0.8,0
6121,6121,prop-3,256,1,1,0,4,1,0,2,2,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
6122,6122,prop-3,256,2,4,0,17,22,1,0,17,2,2.0,111,0.0,0,0.923076923,0.625,1,1,54.5,1,0.5,0
6123,6123,prop-3,256,7,6,0,13,19,15,0,13,2,0.944444444,74,0.0,0,0.848484848,0.5555555560000001,3,7,9.142857142999999,1,0.7143,0
6124,6124,prop-3,256,3,3,0,21,29,3,0,21,2,2.0,119,0.0,0,0.75,0.444444444,1,1,38.66666667,6,3.0,2
6125,6125,prop-3,256,3,1,0,3,19,1,0,3,1,0.75,81,0.5,0,0.0,0.5,0,0,25.33333333,1,0.3333,0
